Model_name,Input_shape,nb_layers,nb_conv,nb_bn,nb_fc,nb_pooling,sum_activations,weighted_sum_neurons,fc_multiply,params_conv,params_bn,params_fc,flatten,avg_pooling
ResNet-101V2,"(1, 128, 128, 3)",379,104,100,1,4,16887380,2537291776,2048000,42431232,195328,2049000,0,1
ResNet-101V2,"(1, 150, 150, 3)",379,104,100,1,4,25141380,3876556480,2048000,42431232,195328,2049000,0,1
ResNet-101V2,"(1, 224, 224, 3)",379,104,100,1,4,51261140,7770456064,2048000,42431232,195328,2049000,0,1
ResNet-101V2,"(1, 240, 240, 3)",379,104,100,1,4,59139732,9064919040,2048000,42431232,195328,2049000,0,1
ResNet-101V2,"(1, 256, 256, 3)",379,104,100,1,4,66859092,10149167104,2048000,42431232,195328,2049000,0,1
ResNet-101V2,"(1, 299, 299, 3)",379,104,100,1,4,93914486,14456793856,2048000,42431232,195328,2049000,0,1
ResNet-101V2,"(1, 320, 320, 3)",379,104,100,1,4,104265044,15858073600,2048000,42431232,195328,2049000,0,1
ResNet-101V2,"(1, 331, 331, 3)",379,104,100,1,4,114662262,17643141888,2048000,42431232,195328,2049000,0,1
ResNet-101V2,"(1, 448, 448, 3)",379,104,100,1,4,203917140,31081824256,2048000,42431232,195328,2049000,0,1
ResNet-101V2,"(1, 480, 480, 3)",379,104,100,1,4,234005204,35680665600,2048000,42431232,195328,2049000,0,1
ResNet-101V2,"(1, 568, 568, 3)",379,104,100,1,4,332630260,51062840320,2048000,42431232,195328,2049000,0,1
ResNet-101V2,"(1, 600, 600, 3)",379,104,100,1,4,370771572,56912575488,2048000,42431232,195328,2049000,0,1
ResNet-101V2,"(1, 800, 800, 3)",379,104,100,1,4,648736724,99112960000,2048000,42431232,195328,2049000,0,1
ResNet-101V2,"(1, 896, 896, 3)",379,104,100,1,4,813521492,124327297024,2048000,42431232,195328,2049000,0,1
ResNet-101V2,"(1, 1024, 1024, 3)",379,104,100,1,4,1062214740,162386673664,2048000,42431232,195328,2049000,0,1
ResNet-101V2,"(1, 1200, 1200, 3)",379,104,100,1,4,1459883412,223709245440,2048000,42431232,195328,2049000,0,1
ResNet-101V2,"(1, 1600, 1600, 3)",379,104,100,1,4,2591197524,396451840000,2048000,42431232,195328,2049000,0,1
ResNet-101V2,"(1, 1792, 1792, 3)",379,104,100,1,4,3249899604,497309188096,2048000,42431232,195328,2049000,0,1
ResNet-101V2,"(1, 2400, 2400, 3)",379,104,100,1,4,5827418324,892016640000,2048000,42431232,195328,2049000,0,1
ResNet-152V2,"(1, 32, 32, 3)",566,155,151,1,4,1688532,234340352,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 56, 56, 3)",566,155,151,1,4,5776116,887364608,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 64, 64, 3)",566,155,151,1,4,6384980,937361408,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 75, 75, 3)",566,155,151,1,4,9834102,1506376448,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 112, 112, 3)",566,155,151,1,4,19330964,2940710912,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 128, 128, 3)",566,155,151,1,4,24955476,3749445632,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 150, 150, 3)",566,155,151,1,4,37234308,5727096512,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 224, 224, 3)",566,155,151,1,4,75755220,11482677248,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 240, 240, 3)",566,155,151,1,4,87237012,13326397440,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 256, 256, 3)",566,155,151,1,4,98806868,14997782528,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 299, 299, 3)",566,155,151,1,4,138897526,21294099200,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 320, 320, 3)",566,155,151,1,4,154087764,23434035200,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 331, 331, 3)",566,155,151,1,4,169571958,25995639552,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 448, 448, 3)",566,155,151,1,4,301359956,45930708992,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 480, 480, 3)",566,155,151,1,4,345826004,52726579200,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 568, 568, 3)",566,155,151,1,4,491834100,75449637888,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 600, 600, 3)",566,155,151,1,4,548215924,84093565952,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 800, 800, 3)",566,155,151,1,4,958742484,146462720000,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 896, 896, 3)",566,155,151,1,4,1202271828,183722835968,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 1024, 1024, 3)",566,155,151,1,4,1569806420,239964520448,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 1200, 1200, 3)",566,155,151,1,4,2156724372,330246205440,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 1600, 1600, 3)",566,155,151,1,4,3829433684,585850880000,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 1792, 1792, 3)",566,155,151,1,4,4802905172,734891343872,2048000,58044160,287488,2049000,0,1
ResNet-152V2,"(1, 2400, 2400, 3)",566,155,151,1,4,8612124884,1318164480000,2048000,58044160,287488,2049000,0,1
ResNext-50,"(1, 32, 32, 3)",1219,549,54,1,1,1430972,95731712,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 56, 56, 3)",1219,549,54,1,1,4317020,338920448,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 64, 64, 3)",1219,549,54,1,1,5207612,382926848,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 75, 75, 3)",1219,549,54,1,1,7769161,627298560,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 112, 112, 3)",1219,549,54,1,1,15592444,1231081472,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 128, 128, 3)",1219,549,54,1,1,19992380,1531707392,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 150, 150, 3)",1219,549,54,1,1,28675416,2277455552,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 224, 224, 3)",1219,549,54,1,1,60248252,4690853888,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 240, 240, 3)",1219,549,54,1,1,69471740,5505536000,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 256, 256, 3)",1219,549,54,1,1,78487868,6126829568,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 299, 299, 3)",1219,549,54,1,1,109420809,8738005248,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 320, 320, 3)",1219,549,54,1,1,122198588,9573171200,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 331, 331, 3)",1219,549,54,1,1,133584457,10662531328,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 448, 448, 3)",1219,549,54,1,1,238545980,18763415552,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 480, 480, 3)",1219,549,54,1,1,273659068,21539635200,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 568, 568, 3)",1219,549,54,1,1,385156956,30597547008,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 600, 600, 3)",1219,549,54,1,1,429448668,34116150272,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 800, 800, 3)",1219,549,54,1,1,757367228,59832320000,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 896, 896, 3)",1219,549,54,1,1,949484348,75053662208,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 1024, 1024, 3)",1219,549,54,1,1,1239387452,98029273088,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 1200, 1200, 3)",1219,549,54,1,1,1702919420,135210291200,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 1600, 1600, 3)",1219,549,54,1,1,3021229628,239329280000,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 1792, 1792, 3)",1219,549,54,1,1,3788732732,300214648832,2048000,22911680,136457,2049000,0,1
ResNext-50,"(1, 2400, 2400, 3)",1219,549,54,1,1,6791652028,538490880000,2048000,22911680,136457,2049000,0,1
ResNext-101,"(1, 32, 32, 3)",2494,1127,105,1,1,2231740,172048384,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 56, 56, 3)",2494,1127,105,1,1,7032668,644187136,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 64, 64, 3)",2494,1127,105,1,1,7923260,688193536,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 75, 75, 3)",2494,1127,105,1,1,11886153,1104277760,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 112, 112, 3)",2494,1127,105,1,1,23399932,2165960704,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 128, 128, 3)",2494,1127,105,1,1,30089020,2752774144,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 150, 150, 3)",2494,1127,105,1,1,44238168,4185372352,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 224, 224, 3)",2494,1127,105,1,1,90294460,8430370816,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 240, 240, 3)",2494,1127,105,1,1,103878652,9798348800,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 256, 256, 3)",2494,1127,105,1,1,117551420,11011096576,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 299, 299, 3)",2494,1127,105,1,1,164229897,15625584896,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 320, 320, 3)",2494,1127,105,1,1,182848060,17204838400,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 331, 331, 3)",2494,1127,105,1,1,200370249,19076444416,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 448, 448, 3)",2494,1127,105,1,1,356572220,33721483264,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 480, 480, 3)",2494,1127,105,1,1,408988860,38710886400,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 568, 568, 3)",2494,1127,105,1,1,579499868,55324148736,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 600, 600, 3)",2494,1127,105,1,1,645830108,61666468864,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 800, 800, 3)",2494,1127,105,1,1,1130838460,107530240000,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 896, 896, 3)",2494,1127,105,1,1,1417481020,134885933056,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 1024, 1024, 3)",2494,1127,105,1,1,1849990460,176177545216,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 1200, 1200, 3)",2494,1127,105,1,1,2540531452,242530611200,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 1600, 1600, 3)",2494,1127,105,1,1,4507942460,430120960000,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 1792, 1792, 3)",2494,1127,105,1,1,5652711740,539543732224,2048000,41990848,275721,2049000,0,1
ResNext-101,"(1, 2400, 2400, 3)",2494,1127,105,1,1,10131446460,967772160000,2048000,41990848,275721,2049000,0,1
SEResNet-18,"(1, 32, 32, 3)",145,37,19,1,1,314284,37753856,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 56, 56, 3)",145,37,19,1,1,895692,131416064,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 64, 64, 3)",145,37,19,1,1,1108012,150754304,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 75, 75, 3)",145,37,19,1,1,1613753,251555584,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 112, 112, 3)",145,37,19,1,1,3284716,493454336,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 128, 128, 3)",145,37,19,1,1,4206892,602756096,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 150, 150, 3)",145,37,19,1,1,5925064,890057408,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 224, 224, 3)",145,37,19,1,1,12633772,1845761024,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 240, 240, 3)",145,37,19,1,1,14561516,2184872960,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 256, 256, 3)",145,37,19,1,1,16450348,2410763264,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 299, 299, 3)",145,37,19,1,1,22797433,3454017280,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 320, 320, 3)",145,37,19,1,1,25594924,3766768640,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 331, 331, 3)",145,37,19,1,1,27838905,4212846336,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 448, 448, 3)",145,37,19,1,1,49929772,7382782976,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 480, 480, 3)",145,37,19,1,1,57273004,8475120640,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 568, 568, 3)",145,37,19,1,1,80351948,12019777536,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 600, 600, 3)",145,37,19,1,1,89600332,13403136000,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 800, 800, 3)",145,37,19,1,1,158414764,23541847040,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 896, 896, 3)",145,37,19,1,1,198581548,29530870784,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 1024, 1024, 3)",145,37,19,1,1,259190572,38570906624,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 1200, 1200, 3)",145,37,19,1,1,356079596,53290664960,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 1600, 1600, 3)",145,37,19,1,1,631685164,94167127040,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 1792, 1792, 3)",145,37,19,1,1,792124204,118123222016,512000,11260088,15881,513000,0,1
SEResNet-18,"(1, 2400, 2400, 3)",145,37,19,1,1,1419835564,211875927040,512000,11260088,15881,513000,0,1
SEResNet-34,"(1, 32, 32, 3)",273,69,35,1,1,497556,75572736,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 56, 56, 3)",273,69,35,1,1,1415860,269210112,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 64, 64, 3)",273,69,35,1,1,1708052,301819392,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 75, 75, 3)",273,69,35,1,1,2508833,497656064,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 112, 112, 3)",273,69,35,1,1,5011156,973641216,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 128, 128, 3)",273,69,35,1,1,6408468,1206806016,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 150, 150, 3)",273,69,35,1,1,9108656,1799341248,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 224, 224, 3)",273,69,35,1,1,19157652,3695519232,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 240, 240, 3)",273,69,35,1,1,22071508,4344878592,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 256, 256, 3)",273,69,35,1,1,24926996,4826752512,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 299, 299, 3)",273,69,35,1,1,34638049,6895784192,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 320, 320, 3)",273,69,35,1,1,38745108,7541712384,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 331, 331, 3)",273,69,35,1,1,42267169,8413126912,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 448, 448, 3)",273,69,35,1,1,75499028,14781605376,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 480, 480, 3)",273,69,35,1,1,86587028,16968656384,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 568, 568, 3)",273,69,35,1,1,121701044,24123920896,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 600, 600, 3)",273,69,35,1,1,135677236,26896904704,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 800, 800, 3)",273,69,35,1,1,239256468,47134877184,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 896, 896, 3)",273,69,35,1,1,299873556,59125949952,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 1024, 1024, 3)",273,69,35,1,1,391333652,77225682432,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 1200, 1200, 3)",273,69,35,1,1,537526228,106553021952,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 1600, 1600, 3)",273,69,35,1,1,953346068,188539037184,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 1792, 1792, 3)",273,69,35,1,1,1195389716,236503328256,512000,21432940,30729,513000,0,1
SEResNet-34,"(1, 2400, 2400, 3)",273,69,35,1,1,2142315668,424212637184,512000,21432940,30729,513000,0,1
SEResNet-50,"(1, 32, 32, 3)",306,85,53,1,1,1017372,90644480,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 56, 56, 3)",306,85,53,1,1,3107580,316894208,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 64, 64, 3)",306,85,53,1,1,3747996,355033088,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 75, 75, 3)",306,85,53,1,1,5644158,588491520,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 112, 112, 3)",306,85,53,1,1,11383644,1145999360,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 128, 128, 3)",306,85,53,1,1,14594460,1412587520,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 150, 150, 3)",306,85,53,1,1,21010444,2105171648,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 224, 224, 3)",306,85,53,1,1,44327196,4320862208,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 240, 240, 3)",306,85,53,1,1,51209564,5091856384,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 256, 256, 3)",306,85,53,1,1,57828252,5642805248,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 299, 299, 3)",306,85,53,1,1,80849022,8077073152,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 320, 320, 3)",306,85,53,1,1,90215580,8815468544,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 331, 331, 3)",306,85,53,1,1,98772862,9851906816,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 448, 448, 3)",306,85,53,1,1,176531100,17275904000,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 480, 480, 3)",306,85,53,1,1,202597660,19831660544,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 568, 568, 3)",306,85,53,1,1,285504252,28192893952,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 600, 600, 3)",306,85,53,1,1,318412156,31433346048,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 800, 800, 3)",306,85,53,1,1,561992220,55083474944,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 896, 896, 3)",306,85,53,1,1,704814492,69096071168,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 1024, 1024, 3)",306,85,53,1,1,920375196,90247159808,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 1200, 1200, 3)",306,85,53,1,1,1265390684,124577910784,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 1600, 1600, 3)",306,85,53,1,1,2245822620,220326354944,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 1792, 1792, 3)",306,85,53,1,1,2816883612,276376739840,2048000,25985904,106240,2049000,0,1
SEResNet-50,"(1, 2400, 2400, 3)",306,85,53,1,1,5051573020,495731154944,2048000,25985904,106240,2049000,0,1
SEResNet-101,"(1, 32, 32, 3)",612,170,104,1,1,1611420,168632320,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 56, 56, 3)",612,170,104,1,1,5146492,622160896,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 64, 64, 3)",612,170,104,1,1,5786908,660299776,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 75, 75, 3)",612,170,104,1,1,8758014,1064217344,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 112, 112, 3)",612,170,104,1,1,17352412,2076282880,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 128, 128, 3)",612,170,104,1,1,22343196,2626969600,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 150, 150, 3)",612,170,104,1,1,33024140,4001390272,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 224, 224, 3)",612,170,104,1,1,67690908,8035311616,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 240, 240, 3)",612,170,104,1,1,77998300,9355563008,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 256, 256, 3)",612,170,104,1,1,88277020,10493648896,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 299, 299, 3)",612,170,104,1,1,123687934,14916606720,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 320, 320, 3)",612,170,104,1,1,137654556,16393658368,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 331, 331, 3)",612,170,104,1,1,151046910,18206632704,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 448, 448, 3)",612,170,104,1,1,269230876,32127016960,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 480, 480, 3)",612,170,104,1,1,308962716,36879802368,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 568, 568, 3)",612,170,104,1,1,438505340,52741237760,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 600, 600, 3)",612,170,104,1,1,488838652,58784795648,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 800, 800, 3)",612,170,104,1,1,856711836,102435463168,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 896, 896, 3)",612,170,104,1,1,1074371100,128493838336,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 1024, 1024, 3)",612,170,104,1,1,1402874908,167827234816,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 1200, 1200, 3)",612,170,104,1,1,1927745500,231117099008,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 1600, 1600, 3)",612,170,104,1,1,3422692636,409727623168,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 1792, 1792, 3)",612,170,104,1,1,4292892700,513961123840,2048000,47172528,210688,2049000,0,1
SEResNet-101,"(1, 2400, 2400, 3)",612,170,104,1,1,7698113436,921881223168,2048000,47172528,210688,2049000,0,1
SEResNet-152,"(1, 32, 32, 3)",918,255,155,1,1,2305564,246226944,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 56, 56, 3)",918,255,155,1,1,7407868,910322688,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 64, 64, 3)",918,255,155,1,1,8257692,965173248,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 75, 75, 3)",918,255,155,1,1,12552574,1539549952,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 112, 112, 3)",918,255,155,1,1,24665436,3006173184,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 128, 128, 3)",918,255,155,1,1,31850908,3840958464,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 150, 150, 3)",918,255,155,1,1,47250956,5853765312,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 224, 224, 3)",918,255,155,1,1,96463132,11749367808,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 240, 240, 3)",918,255,155,1,1,110997340,13618876416,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 256, 256, 3)",918,255,155,1,1,125793180,15344099328,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 299, 299, 3)",918,255,155,1,1,176497278,21755747072,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 320, 320, 3)",918,255,155,1,1,196142236,23971454976,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 331, 331, 3)",918,255,155,1,1,215503230,26560965376,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 448, 448, 3)",918,255,155,1,1,383596188,46977736704,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 480, 480, 3)",918,255,155,1,1,440200476,53927550976,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 568, 568, 3)",918,255,155,1,1,625348860,77129870336,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 600, 600, 3)",918,255,155,1,1,697088892,85967621120,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 800, 800, 3)",918,255,155,1,1,1220540956,149787058176,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 896, 896, 3)",918,255,155,1,1,1530621340,187891212288,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 1024, 1024, 3)",918,255,155,1,1,1998610332,245406916608,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 1200, 1200, 3)",918,255,155,1,1,2745609820,337655894016,2048000,64621424,302848,2049000,0,1
SEResNet-152,"(1, 1600, 1600, 3)",918,255,155,1,1,4876032156,599128498176,2048000,64621424,302848,2049000,0,1
